Train signal size,Train background size,Validation signal size,Validation background size,Test signal size,Test background size,Loss,ACC,AUC,Sample Type,Model Name,Training epochs,time,ACC_6b,AUC_6b
17500,17500,3750,3750,3750,3750,0.4000150859355926,0.8341333333333333,0.9000019911111111,"Resonant, Absolute value pairing",resonant_abs_pairing_01,70,2024-10-08 14:15:53.136997,,
17500,17500,3750,3750,3750,3750,0.4088380336761474,0.8308,0.900768071111111,"Resonant, 4b SPANet pairing",resonant_4b_SPANet_pairing_01,53,2024-10-08 14:18:22.745623,,
17500,17500,3750,3750,3750,3750,0.3916882872581482,0.8394666666666667,0.90444672,"Resonant, Absolute value pairing",resonant_abs_pairing_02,69,2024-10-08 14:18:48.981801,,
17500,17500,3750,3750,3750,3750,0.4007488191127777,0.8293333333333334,0.9013965155555556,"Resonant, 4b SPANet pairing",resonant_4b_SPANet_pairing_02,59,2024-10-08 14:20:54.007776,,
17500,17500,3750,3750,3750,3750,0.3975976705551147,0.8381333333333333,0.9018100622222224,"Resonant, Absolute value pairing",resonant_abs_pairing_03,62,2024-10-08 14:21:28.973847,,
17500,17500,3750,3750,3750,3750,0.4126607477664947,0.8325333333333333,0.8914146844444445,"Resonant, Absolute value pairing",resonant_abs_pairing_04,36,2024-10-08 14:23:08.763513,,
17500,17500,3750,3750,3750,3750,0.3902733922004699,0.8352,0.9049553777777778,"Resonant, 4b SPANet pairing",resonant_4b_SPANet_pairing_03,84,2024-10-08 14:24:18.494363,,
17500,17500,3750,3750,3750,3750,0.3938503563404083,0.8374666666666667,0.9039329777777778,"Resonant, Absolute value pairing",resonant_abs_pairing_05,59,2024-10-08 14:25:37.592434,,
17500,17500,3750,3750,3750,3750,0.3958881795406341,0.8345333333333333,0.9032357688888888,"Resonant, 4b SPANet pairing",resonant_4b_SPANet_pairing_04,72,2024-10-08 14:27:17.224637,,
17500,17500,3750,3750,3750,3750,0.3924488425254822,0.8378666666666666,0.9039553422222222,"Resonant, Absolute value pairing",resonant_abs_pairing_06,58,2024-10-08 14:28:10.702759,,
17500,17500,3750,3750,3750,3750,0.4443058669567108,0.8165333333333333,0.8815348266666668,"Resonant, 4b SPANet pairing",resonant_4b_SPANet_pairing_05,41,2024-10-08 14:29:02.647874,,
17500,17500,3750,3750,3750,3750,0.4019445776939392,0.8349333333333333,0.8997226666666666,"Resonant, Absolute value pairing",resonant_abs_pairing_07,47,2024-10-08 14:30:14.777535,,
17500,17500,3750,3750,3750,3750,0.3987322151660919,0.8356,0.9009704177777778,"Resonant, 4b SPANet pairing",resonant_4b_SPANet_pairing_06,41,2024-10-08 14:30:48.442429,,
17500,17500,3750,3750,3750,3750,0.4049935936927795,0.8358666666666666,0.8958124088888888,"Resonant, Absolute value pairing",resonant_abs_pairing_08,58,2024-10-08 14:32:41.813648,,
17500,17500,3750,3750,3750,3750,0.4117040336132049,0.8312,0.8994077511111112,"Resonant, 4b SPANet pairing",resonant_4b_SPANet_pairing_07,65,2024-10-08 14:33:29.618425,,
17500,17500,3750,3750,3750,3750,0.3920983076095581,0.8386666666666667,0.9029912888888888,"Resonant, Absolute value pairing",resonant_abs_pairing_09,75,2024-10-08 14:35:48.894093,,
17500,17500,3750,3750,3750,3750,0.3863411843776703,0.8382666666666667,0.9078664533333332,"Resonant, 4b SPANet pairing",resonant_4b_SPANet_pairing_08,93,2024-10-08 14:37:16.019046,,
17500,17500,3750,3750,3750,3750,0.4232139587402344,0.8322666666666667,0.8891038933333333,"Resonant, Absolute value pairing",resonant_abs_pairing_10,48,2024-10-08 14:37:55.601129,,
17500,17500,3750,3750,3750,3750,0.4020077884197235,0.8313333333333334,0.902494008888889,"Resonant, 4b SPANet pairing",resonant_4b_SPANet_pairing_09,70,2024-10-08 14:40:07.164637,,
17500,17500,3750,3750,3750,3750,0.4023851752281189,0.8298666666666666,0.90165344,"Resonant, 4b SPANet pairing",resonant_4b_SPANet_pairing_10,65,2024-10-08 14:42:45.604540,,
17500,17500,3750,3750,3750,3750,0.4059887826442718,0.8329333333333333,0.8983084088888889,"Resonant, chi2 pairing",resonant_chi2_pairing_01,50,2024-10-08 14:47:09.719155,,
17500,17500,3750,3750,3750,3750,0.3908442854881286,0.8373333333333334,0.9058002133333334,"Resonant, chi2 pairing",resonant_chi2_pairing_06,66,2024-10-08 14:47:40.464387,,
17500,17500,3750,3750,3750,3750,0.4103357493877411,0.8329333333333333,0.8980699377777779,"Resonant, chi2 pairing",resonant_chi2_pairing_02,52,2024-10-08 14:49:27.007825,,
17500,17500,3750,3750,3750,3750,0.3953470289707184,0.8369333333333333,0.90412544,"Resonant, chi2 pairing",resonant_chi2_pairing_07,75,2024-10-08 14:50:46.657336,,
17500,17500,3750,3750,3750,3750,0.3999965786933899,0.8344,0.9008585244444444,"Resonant, chi2 pairing",resonant_chi2_pairing_08,58,2024-10-08 14:53:21.277777,,
17500,17500,3750,3750,3750,3750,0.3920032083988189,0.8366666666666667,0.9043610666666666,"Resonant, chi2 pairing",resonant_chi2_pairing_04,101,2024-10-08 14:54:22.645065,,
17500,17500,3750,3750,3750,3750,0.4030252397060394,0.8341333333333333,0.8986145066666668,"Resonant, chi2 pairing",resonant_chi2_pairing_09,46,2024-10-08 14:55:19.651890,,
17500,17500,3750,3750,3750,3750,0.3944016396999359,0.8373333333333334,0.9047246222222224,"Resonant, chi2 pairing",resonant_chi2_pairing_05,81,2024-10-08 14:57:48.914757,,
17500,17500,3750,3750,3750,3750,0.4004190862178802,0.8345333333333333,0.9007408355555556,"Resonant, chi2 pairing",resonant_chi2_pairing_10,68,2024-10-08 14:58:14.083257,,
17500,17500,3750,3750,3750,3750,0.3929091691970825,0.8388,0.9039141688888888,"Resonant, chi2 pairing",resonant_chi2_pairing_03,66,2024-10-08 15:01:34.139918,,
35000,35000,7500,7500,7500,7500,0.3782263100147247,0.8478,0.9132529244444444,"Resonant, Absolute value pairing",resonant_abs_pairing_01,55,2024-10-29 14:58:24.633993,,
35000,35000,7500,7500,7500,7500,0.3838478922843933,0.838,0.9114285511111112,"Resonant, 4b SPANet pairing",resonant_4b_SPANet_pairing_07,53,2024-10-29 14:59:31.097571,,
35000,35000,7500,7500,7500,7500,0.3960425555706024,0.8348,0.9049644888888888,"Resonant, 4b SPANet pairing",resonant_4b_SPANet_pairing_08,43,2024-10-29 15:02:29.999374,,
35000,35000,7500,7500,7500,7500,0.3744373619556427,0.8492,0.9136558133333336,"Resonant, Absolute value pairing",resonant_abs_pairing_02,74,2024-10-29 15:03:25.453882,,
35000,35000,7500,7500,7500,7500,0.3797588348388672,0.8427333333333333,0.912462168888889,"Resonant, 4b SPANet pairing",resonant_4b_SPANet_pairing_10,51,2024-10-29 15:07:03.850305,,
35000,35000,7500,7500,7500,7500,0.3795227110385895,0.8457333333333333,0.9110812533333336,"Resonant, Absolute value pairing",resonant_abs_pairing_03,55,2024-10-29 15:07:15.733904,,
35000,35000,7500,7500,7500,7500,0.3990638852119446,0.8382666666666667,0.901910702222222,"Resonant, chi2 pairing",resonant_chi2_pairing_01,35,2024-10-29 15:09:32.808552,,
35000,35000,7500,7500,7500,7500,0.3957871496677398,0.8418,0.9037456088888888,"Resonant, Absolute value pairing",resonant_abs_pairing_04,33,2024-10-29 15:09:36.242730,,
35000,35000,7500,7500,7500,7500,0.3809367418289184,0.8472666666666666,0.9105183555555556,"Resonant, Absolute value pairing",resonant_abs_pairing_05,52,2024-10-29 15:13:15.692400,,
35000,35000,7500,7500,7500,7500,0.3849543333053589,0.8444,0.9103847022222222,"Resonant, chi2 pairing",resonant_chi2_pairing_02,63,2024-10-29 15:13:52.819566,,
35000,35000,7500,7500,7500,7500,0.3839467167854309,0.8464,0.9104672444444444,"Resonant, Absolute value pairing",resonant_abs_pairing_06,60,2024-10-29 15:17:17.110563,,
35000,35000,7500,7500,7500,7500,0.3813776075839996,0.8452666666666667,0.9092760355555556,"Resonant, chi2 pairing",resonant_chi2_pairing_03,57,2024-10-29 15:17:46.271786,,
35000,35000,7500,7500,7500,7500,0.4018539786338806,0.845,0.9057472533333332,"Resonant, Absolute value pairing",resonant_abs_pairing_07,36,2024-10-29 15:19:46.378054,,
35000,35000,7500,7500,7500,7500,0.377179741859436,0.8491333333333333,0.9144241688888888,"Resonant, chi2 pairing",resonant_chi2_pairing_04,78,2024-10-29 15:23:00.635484,,
35000,35000,7500,7500,7500,7500,0.3839522004127502,0.8449333333333333,0.907983848888889,"Resonant, Absolute value pairing",resonant_abs_pairing_08,52,2024-10-29 15:23:22.965742,,
35000,35000,7500,7500,7500,7500,0.3796070218086242,0.8441333333333333,0.9108090666666668,"Resonant, chi2 pairing",resonant_chi2_pairing_05,49,2024-10-29 15:26:23.144532,,
35000,35000,7500,7500,7500,7500,0.395010769367218,0.8425333333333334,0.9057690133333334,"Resonant, chi2 pairing",resonant_chi2_pairing_06,34,2024-10-29 15:28:46.464012,,
35000,35000,7500,7500,7500,7500,0.379181295633316,0.8464666666666667,0.9115738133333334,"Resonant, Absolute value pairing",resonant_abs_pairing_10,63,2024-10-29 15:29:02.269671,,
35000,35000,7500,7500,7500,7500,0.4001575708389282,0.8372666666666667,0.9026090311111112,"Resonant, chi2 pairing",resonant_chi2_pairing_07,34,2024-10-29 15:31:10.799730,,
35000,35000,7500,7500,7500,7500,0.3880758285522461,0.8386,0.9092532533333334,"Resonant, 4b SPANet pairing",resonant_4b_SPANet_pairing_01,44,2024-10-29 15:32:10.185281,,
35000,35000,7500,7500,7500,7500,0.3833760321140289,0.845,0.9100097688888888,"Resonant, chi2 pairing",resonant_chi2_pairing_08,42,2024-10-29 15:34:05.439892,,
35000,35000,7500,7500,7500,7500,0.4266939461231231,0.8253333333333334,0.894852711111111,"Resonant, 4b SPANet pairing",resonant_4b_SPANet_pairing_02,30,2024-10-29 15:34:15.774979,,
35000,35000,7500,7500,7500,7500,0.3890987634658813,0.8414,0.9073703644444444,"Resonant, chi2 pairing",resonant_chi2_pairing_09,49,2024-10-29 15:37:28.881674,,
35000,35000,7500,7500,7500,7500,0.3829570412635803,0.8404,0.9098992888888888,"Resonant, 4b SPANet pairing",resonant_4b_SPANet_pairing_03,52,2024-10-29 15:37:47.755720,,
35000,35000,7500,7500,7500,7500,0.3991125226020813,0.8365333333333334,0.9018846666666668,"Resonant, chi2 pairing",resonant_chi2_pairing_10,34,2024-10-29 15:39:50.699484,,
35000,35000,7500,7500,7500,7500,0.4029910266399383,0.8389333333333333,0.9111238577777778,"Resonant, 4b SPANet pairing",resonant_4b_SPANet_pairing_04,48,2024-10-29 15:41:02.623315,,
35000,35000,7500,7500,7500,7500,0.4108815491199493,0.8383333333333334,0.9029600888888888,"Resonant, 4b SPANet pairing",resonant_4b_SPANet_pairing_05,38,2024-10-29 15:43:38.200692,,
35000,35000,7500,7500,7500,7500,0.4129137694835663,0.8378666666666666,0.9077280266666666,"Resonant, 4b SPANet pairing",resonant_4b_SPANet_pairing_06,45,2024-10-29 15:52:05.432656,,
35000,35000,7500,7500,7500,7500,0.3801704049110412,0.8474,0.9115343822222224,"Resonant, Absolute value pairing",resonant_abs_pairing_09,50,2024-10-29 15:52:24.783901,,
35000,35000,7500,7500,7500,7500,0.4036682546138763,0.8338,0.9030776088888888,"Resonant, 4b SPANet pairing",resonant_4b_SPANet_pairing_09,33,2024-10-29 15:54:25.972816,,
35000,35000,7500,7500,7500,7500,0.4465062618255615,0.7997333333333333,0.8709254044444444,"Resonant, 4b SPANet pairing, 4 b-tagged jets",resonant_4b_SPANet_pairing_06,36,2024-11-05 16:26:08.095677,,
35000,35000,7500,7500,7500,7500,0.4547702074050903,0.7968666666666666,0.8653751555555554,"Resonant, Absolute value pairing, 4 b-tagged jets",resonant_abs_pairing_01,45,2024-11-05 16:26:36.457441,,
35000,35000,7500,7500,7500,7500,0.6880226135253906,0.6199333333333333,0.6272789066666666,"Resonant, Absolute value pairing, 4 b-tagged jets",resonant_abs_pairing_02,12,2024-11-05 16:27:34.416591,,
35000,35000,7500,7500,7500,7500,0.4569394886493683,0.7986666666666666,0.8689120088888889,"Resonant, 4b SPANet pairing, 4 b-tagged jets",resonant_4b_SPANet_pairing_07,36,2024-11-05 16:28:52.558435,,
35000,35000,7500,7500,7500,7500,0.4494591057300567,0.8008,0.8680903466666666,"Resonant, Absolute value pairing, 4 b-tagged jets",resonant_abs_pairing_03,48,2024-11-05 16:31:07.701359,,
35000,35000,7500,7500,7500,7500,0.4557681977748871,0.7979333333333334,0.8703744444444445,"Resonant, 4b SPANet pairing, 4 b-tagged jets",resonant_4b_SPANet_pairing_08,36,2024-11-05 16:31:36.805170,,
35000,35000,7500,7500,7500,7500,0.4501492977142334,0.7979333333333334,0.87002992,"Resonant, 4b SPANet pairing, 4 b-tagged jets",resonant_4b_SPANet_pairing_09,30,2024-11-05 16:33:53.606022,,
35000,35000,7500,7500,7500,7500,0.4452987611293793,0.804,0.87143648,"Resonant, Absolute value pairing, 4 b-tagged jets",resonant_abs_pairing_04,64,2024-11-05 16:35:47.159066,,
35000,35000,7500,7500,7500,7500,0.4609772562980652,0.7994,0.8706441333333332,"Resonant, 4b SPANet pairing, 4 b-tagged jets",resonant_4b_SPANet_pairing_10,34,2024-11-05 16:36:27.576658,,
35000,35000,7500,7500,7500,7500,0.4459094405174255,0.805,0.87261848,"Resonant, Absolute value pairing, 4 b-tagged jets",resonant_abs_pairing_05,57,2024-11-05 16:39:57.837716,,
35000,35000,7500,7500,7500,7500,0.4468066096305847,0.8022,0.8696751644444445,"Resonant, chi2 pairing, 4 b-tagged jets",resonant_chi2_pairing_01,58,2024-11-05 16:40:32.512332,,
35000,35000,7500,7500,7500,7500,0.468487948179245,0.7922666666666667,0.857265751111111,"Resonant, Absolute value pairing, 4 b-tagged jets",resonant_abs_pairing_06,32,2024-11-05 16:42:23.521977,,
35000,35000,7500,7500,7500,7500,0.4539899528026581,0.798,0.8654288,"Resonant, Absolute value pairing, 4 b-tagged jets",resonant_abs_pairing_08,49,2024-11-05 16:47:40.864650,,
35000,35000,7500,7500,7500,7500,0.4399571716785431,0.8081333333333334,0.8774720800000001,"Resonant, chi2 pairing, 4 b-tagged jets",resonant_chi2_pairing_03,115,2024-11-05 16:51:04.986584,,
35000,35000,7500,7500,7500,7500,0.4479912519454956,0.8042666666666667,0.8698249333333333,"Resonant, Absolute value pairing, 4 b-tagged jets",resonant_abs_pairing_09,58,2024-11-05 16:51:50.334649,,
35000,35000,7500,7500,7500,7500,0.4621418714523315,0.7944666666666667,0.8591800977777778,"Resonant, chi2 pairing, 4 b-tagged jets",resonant_chi2_pairing_04,49,2024-11-05 16:54:38.449457,,
35000,35000,7500,7500,7500,7500,0.45540651679039,0.8023333333333333,0.877047048888889,"Resonant, 4b SPANet pairing, 4 b-tagged jets",resonant_4b_SPANet_pairing_01,37,2024-11-05 16:55:46.524147,,
35000,35000,7500,7500,7500,7500,0.4603294730186462,0.7961333333333334,0.8675402844444444,"Resonant, 4b SPANet pairing, 4 b-tagged jets",resonant_4b_SPANet_pairing_02,32,2024-11-05 16:58:15.510467,,
35000,35000,7500,7500,7500,7500,0.4573787152767181,0.7952666666666667,0.8624158311111111,"Resonant, chi2 pairing, 4 b-tagged jets",resonant_chi2_pairing_06,48,2024-11-05 16:59:55.337322,,
35000,35000,7500,7500,7500,7500,0.45207279920578,0.7981333333333334,0.8703862844444445,"Resonant, 4b SPANet pairing, 4 b-tagged jets",resonant_4b_SPANet_pairing_03,31,2024-11-05 17:00:38.722763,,
35000,35000,7500,7500,7500,7500,0.5142563581466675,0.7899333333333334,0.8498018044444443,"Resonant, 4b SPANet pairing, 4 b-tagged jets",resonant_4b_SPANet_pairing_04,23,2024-11-05 17:02:27.851005,,
35000,35000,7500,7500,7500,7500,0.4572664499282837,0.7966666666666666,0.8648513866666667,"Resonant, chi2 pairing, 4 b-tagged jets",resonant_chi2_pairing_07,42,2024-11-05 17:03:04.045524,,
35000,35000,7500,7500,7500,7500,0.4409546852111816,0.8042666666666667,0.8794993777777779,"Resonant, 4b SPANet pairing, 4 b-tagged jets",resonant_4b_SPANet_pairing_05,48,2024-11-05 17:06:01.656106,,
35000,35000,7500,7500,7500,7500,0.451736569404602,0.7992666666666667,0.8656692888888888,"Resonant, chi2 pairing, 4 b-tagged jets",resonant_chi2_pairing_08,57,2024-11-05 17:07:21.880988,,
35000,35000,7500,7500,7500,7500,0.4520471096038818,0.8014,0.8688109422222221,"Resonant, chi2 pairing, 4 b-tagged jets",resonant_chi2_pairing_09,49,2024-11-05 17:11:02.793731,,
35000,35000,7500,7500,7500,7500,0.4419799745082855,0.8035333333333333,0.87241712,"Resonant, chi2 pairing, 4 b-tagged jets",resonant_chi2_pairing_10,70,2024-11-05 17:16:05.090194,,
35000,35000,7500,7500,7500,7500,0.4533560276031494,0.7988,0.8664651999999999,"Resonant, chi2 pairing, 4 b-tagged jets",resonant_chi2_pairing_02,41,2024-11-05 21:03:55.302918,,
35000,35000,7500,7500,7500,7500,0.4435957670211792,0.8015333333333333,0.8725763288888889,"Resonant, Absolute value pairing, 4 b-tagged jets",resonant_abs_pairing_07,58,2024-11-05 21:05:04.149338,,
35000,35000,7500,7500,7500,7500,0.4666170477867126,0.7994,0.8671926400000002,"Resonant, chi2 pairing, 4 b-tagged jets",resonant_chi2_pairing_05,54,2024-11-05 21:07:51.996562,,
35000,35000,7500,7500,7500,7500,0.4481261074542999,0.8021333333333334,0.8687447377777778,"Resonant, Absolute value pairing, 4 b-tagged jets",resonant_abs_pairing_10,46,2024-11-05 21:11:17.720149,,
70000,70000,15000,15000,15000,15000,0.4559668600559234,0.7972333333333333,0.8659309644444444,"Resonant, Absolute value pairing, 4 b-tagged jets",resonant_4b-abs_pairing_01,28,2024-11-05 21:26:25.968991,,
70000,70000,15000,15000,15000,15000,0.4663950800895691,0.8115,0.8797288911111112,"Resonant, 4b SPANet pairing, 4 b-tagged jets",resonant_4b-4b_SPANet_pairing_06,32,2024-11-05 21:26:55.870828,,
70000,70000,15000,15000,15000,15000,0.4637773633003235,0.7920333333333334,0.8653737244444444,"Resonant, 4b SPANet pairing, 4 b-tagged jets",resonant_4b-4b_SPANet_pairing_07,20,2024-11-05 21:29:45.660839,,
70000,70000,15000,15000,15000,15000,0.452747106552124,0.8019666666666667,0.8686746555555556,"Resonant, Absolute value pairing, 4 b-tagged jets",resonant_4b-abs_pairing_02,36,2024-11-05 21:31:28.163383,,
70000,70000,15000,15000,15000,15000,0.4499371945858001,0.8098333333333333,0.8805111555555556,"Resonant, 4b SPANet pairing, 4 b-tagged jets",resonant_4b-4b_SPANet_pairing_08,37,2024-11-05 21:34:51.503387,,
70000,70000,15000,15000,15000,15000,0.4620590209960937,0.7977666666666666,0.8577870044444443,"Resonant, Absolute value pairing, 4 b-tagged jets",resonant_4b-abs_pairing_03,41,2024-11-05 21:37:11.400569,,
70000,70000,15000,15000,15000,15000,0.4591285288333893,0.8115666666666667,0.8828441666666667,"Resonant, 4b SPANet pairing, 4 b-tagged jets",resonant_4b-4b_SPANet_pairing_09,31,2024-11-05 21:39:08.258644,,
70000,70000,15000,15000,15000,15000,0.4539075195789337,0.8016666666666666,0.8703839422222222,"Resonant, Absolute value pairing, 4 b-tagged jets",resonant_4b-abs_pairing_04,29,2024-11-05 21:41:19.598333,,
70000,70000,15000,15000,15000,15000,0.4474598169326782,0.8039666666666667,0.8753882688888888,"Resonant, 4b SPANet pairing, 4 b-tagged jets",resonant_4b-4b_SPANet_pairing_10,23,2024-11-05 21:42:21.203310,,
70000,70000,15000,15000,15000,15000,0.4473340213298797,0.8053,0.8731542755555556,"Resonant, chi2 pairing, 4 b-tagged jets",resonant_4b-chi2_pairing_01,37,2024-11-05 21:47:13.050489,,
70000,70000,15000,15000,15000,15000,0.4620436728000641,0.7968666666666666,0.8646442622222222,"Resonant, Absolute value pairing, 4 b-tagged jets",resonant_4b-abs_pairing_06,27,2024-11-05 21:47:42.603505,,
70000,70000,15000,15000,15000,15000,0.4455041587352752,0.8047333333333333,0.8709842977777777,"Resonant, Absolute value pairing, 4 b-tagged jets",resonant_4b-abs_pairing_07,30,2024-11-05 21:51:43.277828,,
70000,70000,15000,15000,15000,15000,0.4404284060001373,0.8077,0.8767643533333334,"Resonant, chi2 pairing, 4 b-tagged jets",resonant_4b-chi2_pairing_02,43,2024-11-05 21:52:51.551545,,
70000,70000,15000,15000,15000,15000,0.445088267326355,0.8061666666666667,0.8731704955555557,"Resonant, Absolute value pairing, 4 b-tagged jets",resonant_4b-abs_pairing_08,34,2024-11-05 21:56:15.164271,,
70000,70000,15000,15000,15000,15000,0.4724863171577453,0.7992,0.8646768155555555,"Resonant, chi2 pairing, 4 b-tagged jets",resonant_4b-chi2_pairing_03,32,2024-11-05 21:57:00.223044,,
70000,70000,15000,15000,15000,15000,0.455410361289978,0.8014666666666667,0.8700113733333333,"Resonant, chi2 pairing, 4 b-tagged jets",resonant_4b-chi2_pairing_04,26,2024-11-05 22:00:29.239068,,
70000,70000,15000,15000,15000,15000,0.4403750896453857,0.8073666666666667,0.8746550466666666,"Resonant, Absolute value pairing, 4 b-tagged jets",resonant_4b-abs_pairing_09,41,2024-11-05 22:01:38.509023,,
70000,70000,15000,15000,15000,15000,0.4538511633872986,0.8007,0.8682422577777779,"Resonant, chi2 pairing, 4 b-tagged jets",resonant_4b-chi2_pairing_05,25,2024-11-05 22:03:47.548101,,
70000,70000,15000,15000,15000,15000,0.4401958584785461,0.8086666666666666,0.8761472288888891,"Resonant, Absolute value pairing, 4 b-tagged jets",resonant_4b-abs_pairing_10,45,2024-11-05 22:07:24.608682,,
70000,70000,15000,15000,15000,15000,0.4466754794120788,0.8038,0.8713126733333333,"Resonant, chi2 pairing, 4 b-tagged jets",resonant_4b-chi2_pairing_06,33,2024-11-05 22:08:05.155021,,
70000,70000,15000,15000,15000,15000,0.4334287643432617,0.8143666666666667,0.8844721666666666,"Resonant, 4b SPANet pairing, 4 b-tagged jets",resonant_4b-4b_SPANet_pairing_01,35,2024-11-05 22:12:01.716948,,
70000,70000,15000,15000,15000,15000,0.4470360875129699,0.8026666666666666,0.8701957844444445,"Resonant, chi2 pairing, 4 b-tagged jets",resonant_4b-chi2_pairing_07,39,2024-11-05 22:13:11.071183,,
70000,70000,15000,15000,15000,15000,0.443365603685379,0.8096,0.8801931133333334,"Resonant, 4b SPANet pairing, 4 b-tagged jets",resonant_4b-4b_SPANet_pairing_02,38,2024-11-05 22:17:03.026809,,
70000,70000,15000,15000,15000,15000,0.437556117773056,0.8130666666666667,0.8803392066666667,"Resonant, chi2 pairing, 4 b-tagged jets",resonant_4b-chi2_pairing_08,75,2024-11-05 22:22:42.508449,,
70000,70000,15000,15000,15000,15000,0.4338636100292206,0.8117333333333333,0.8848524533333334,"Resonant, 4b SPANet pairing, 4 b-tagged jets",resonant_4b-4b_SPANet_pairing_03,44,2024-11-05 22:22:44.236223,,
70000,70000,15000,15000,15000,15000,0.4611926078796386,0.7950333333333334,0.8668121044444443,"Resonant, 4b SPANet pairing, 4 b-tagged jets",resonant_4b-4b_SPANet_pairing_04,23,2024-11-05 22:25:51.841981,,
70000,70000,15000,15000,15000,15000,0.4485114812850952,0.8024,0.8705911866666667,"Resonant, chi2 pairing, 4 b-tagged jets",resonant_4b-chi2_pairing_09,35,2024-11-05 22:27:17.604559,,
70000,70000,15000,15000,15000,15000,0.4451656639575958,0.8068666666666666,0.8763354444444444,"Resonant, 4b SPANet pairing, 4 b-tagged jets",resonant_4b-4b_SPANet_pairing_05,27,2024-11-05 22:29:26.273483,,
70000,70000,15000,15000,15000,15000,0.4575256109237671,0.7964666666666667,0.8635985399999999,"Resonant, chi2 pairing, 4 b-tagged jets",resonant_4b-chi2_pairing_10,38,2024-11-05 22:32:17.149511,,
70000,70000,15000,15000,15000,15000,0.440679669380188,0.8097666666666666,0.8760004444444442,"Resonant, Absolute value pairing, 4 b-tagged jets",resonant_4b-abs_pairing_05,41,2024-11-06 07:49:22.316807,,
350000,350000,75000,75000,75000,75000,0.4276834428310394,0.8142066666666666,0.8828952936888887,"Resonant, Absolute value pairing, 4 b-tagged jets",resonant_4b-abs_pairing_01,38,2024-11-18 16:16:14.529704,,
350000,350000,75000,75000,75000,75000,0.4475144743919372,0.8056733333333334,0.8840550917333334,"Resonant, 4b SPANet pairing, 4 b-tagged jets",resonant_4b-4b_SPANet_pairing_06,39,2024-11-18 16:16:31.274817,,
350000,350000,75000,75000,75000,75000,0.4462331235408783,0.8127933333333334,0.8852411944888889,"Resonant, 4b SPANet pairing, 4 b-tagged jets",resonant_4b-4b_SPANet_pairing_07,30,2024-11-18 16:20:00.347941,,
350000,350000,75000,75000,75000,75000,0.4329634010791778,0.8156866666666667,0.8819638210666666,"Resonant, Absolute value pairing, 4 b-tagged jets",resonant_4b-abs_pairing_02,48,2024-11-18 16:21:37.423088,,
350000,350000,75000,75000,75000,75000,0.444084882736206,0.81166,0.8853804356444445,"Resonant, 4b SPANet pairing, 4 b-tagged jets",resonant_4b-4b_SPANet_pairing_08,27,2024-11-18 16:23:15.507420,,
350000,350000,75000,75000,75000,75000,0.4288757741451263,0.8137266666666667,0.8820977885333333,"Resonant, Absolute value pairing, 4 b-tagged jets",resonant_4b-abs_pairing_03,39,2024-11-18 16:25:59.778679,,
350000,350000,75000,75000,75000,75000,0.4402964115142822,0.8079866666666666,0.8774167208000001,"Resonant, 4b SPANet pairing, 4 b-tagged jets",resonant_4b-4b_SPANet_pairing_09,27,2024-11-18 16:26:31.171030,,
350000,350000,75000,75000,75000,75000,0.4242903888225555,0.81162,0.8865617231111111,"Resonant, 4b SPANet pairing, 4 b-tagged jets",resonant_4b-4b_SPANet_pairing_10,36,2024-11-18 16:30:42.910768,,
350000,350000,75000,75000,75000,75000,0.4185564815998077,0.8191466666666667,0.8875031348444444,"Resonant, Absolute value pairing, 4 b-tagged jets",resonant_4b-abs_pairing_04,64,2024-11-18 16:32:54.815150,,
350000,350000,75000,75000,75000,75000,0.4324028789997101,0.8121533333333333,0.8820498777777777,"Resonant, chi2 pairing, 4 b-tagged jets",resonant_4b-chi2_pairing_02,48,2024-11-18 16:37:35.794147,,
350000,350000,75000,75000,75000,75000,0.4206125140190124,0.8164866666666667,0.8865745368888889,"Resonant, Absolute value pairing, 4 b-tagged jets",resonant_4b-abs_pairing_05,71,2024-11-18 16:40:27.161588,,
350000,350000,75000,75000,75000,75000,0.4220683574676513,0.81678,0.8858613859555555,"Resonant, chi2 pairing, 4 b-tagged jets",resonant_4b-chi2_pairing_03,58,2024-11-18 16:43:48.159658,,
350000,350000,75000,75000,75000,75000,0.420076847076416,0.8173666666666667,0.8866743856000001,"Resonant, Absolute value pairing, 4 b-tagged jets",resonant_4b-abs_pairing_06,60,2024-11-18 16:47:06.104487,,
350000,350000,75000,75000,75000,75000,0.4224187731742859,0.8173533333333334,0.8865430905777777,"Resonant, chi2 pairing, 4 b-tagged jets",resonant_4b-chi2_pairing_04,56,2024-11-18 16:50:02.305953,,
350000,350000,75000,75000,75000,75000,0.4330649077892303,0.81106,0.8797703433777778,"Resonant, Absolute value pairing, 4 b-tagged jets",resonant_4b-abs_pairing_07,26,2024-11-18 16:50:07.044649,,
350000,350000,75000,75000,75000,75000,0.4853158295154571,0.7941,0.8479434069333333,"Resonant, Absolute value pairing, 4 b-tagged jets",resonant_4b-abs_pairing_08,29,2024-11-18 16:53:36.368909,,
350000,350000,75000,75000,75000,75000,0.4340183734893799,0.81316,0.8830794964444445,"Resonant, chi2 pairing, 4 b-tagged jets",resonant_4b-chi2_pairing_05,40,2024-11-18 16:54:28.811476,,
